ID;Active (0/1);Name *;Categories (x,y,z...);Wholesale price;Brand;Delivery;Availability;Description
;1;Figurka Grizz Memphis Funko POP! NBA;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Grizz Memphis Funko POP! NBA.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 9 cm.</p><p>Produkt oryginalny, licencjonowany.</p></div>
;1;Figurka Champ Dallas Funko POP! NBA;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Champ Dallas Funko POP! NBA.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span> </p><p><span style="font-size: small;">Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p><div id="spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2" style="display: none;"> </div></div>
;1;Figurka Spider-Man Holiday Funko POP! Open Gift 1441;Funko,Marvel;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Spider-Man Holiday Funko POP! Open Gift 1441.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Jaylen Brown Funko POP! NBA Boston Celtics;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Jaylen Brown Funko POP! NBA Boston Celtics.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span> </p><p><span style="font-size: small;">Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</span></p><div id="spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2" style="display: none;"> </div></div>
;1;Figurka Batwing Funko POP Batman  500;Funko,DC Comics;69,99zł;Funko;24 godziny;Ostatnia sztuka!;<div class="resetcss" itemprop="description"><p><strong>Figurka Batwing Funko POP Batman 500.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p><p><span style="font-size: small;">Z uwagi na wielkość figurki opakowanie może nie być w idealnym stanie.</span></p></div>
;1;Figurka Batman Cassandra Cain Funko POP 501;Funko,DC Comics;69,99zł;Funko;24 godziny;Ostatnia sztuka!;<div class="resetcss" itemprop="description"><p><strong>Figurka Batman Cassandra Cain Funko POP 501.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p><p><span style="font-size: small;">Z uwagi na wielkość figurki opakowanie może nie być w idealnym stanie.</span></p></div>
;1;Figurka Youtooz Five Night's at Freddy Dreadbear 12 cm;Youtooz,Five Nights at Freddy's;195,00zł;Youtooz;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Youtooz Five Night's at Freddy Dreadbear.</strong></p><p>Oryginalny produkt na licencji.</p><p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p><p>Figurka zapakowana w oryginalne pudełko.</p><p>Wymiary: ok. 12 cm.</p></div>
;1;Maskotka Pluszak Youtooz   Five Nights at Freddy's FNAF Popgoes Sit 22 cm;Youtooz,Five Nights at Freddy's;189,00zł;Youtooz;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Maskotka Pluszak Youtooz Five Nights at Freddy's FNAF Popgoes Sit.</strong></p><p><strong>Oryginalny produkt na licencji.</strong></p><p>Pluszak miły i miękki w dotyku.</p><p>Wymiary: 22 cm.</p></div>
;1;Maskotka Pluszak Youtooz   Five Nights at Freddy's FNAF Bonnie Sit 22 cm;Youtooz,Five Nights at Freddy's;189,00zł;Youtooz;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Maskotka Pluszak Youtooz Five Nights at Freddy's FNAF Bonnie Sit.</strong></p><p><strong>Oryginalny produkt na licencji.</strong></p><p>Pluszak miły i miękki w dotyku.</p><p>Wymiary: 22 cm.</p></div>
;1;Maskotka Pluszak Youtooz   Five Nights at Freddy's FNAF Roxy Sit 22 cm;Youtooz,Five Nights at Freddy's;165,00zł;Youtooz;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Maskotka Pluszak Youtooz Five Nights at Freddy's FNAF Roxy Sit.</strong></p><p><strong>Oryginalny produkt na licencji.</strong></p><p>Pluszak miły i miękki w dotyku.</p><p>Wymiary: 22 cm.</p></div>
;1;Maskotka Pluszak Youtooz  Five Nights at Candy's FNAF Long Candy 30 cm;Youtooz,Five Nights at Freddy's;199,00zł;Youtooz;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Maskotka Pluszak Youtooz Five Nights at Candy's FNAF Long Candy 30 cm.</strong></p><p><strong>Oryginalny produkt na licencji.</strong></p><p>Pluszak miły i miękki w dotyku.</p><p>Wymiary: 30 cm.</p></div>
;1;Kubek Harry Potter Hogwart 355 ml;Harry Potter,Gadżety;39,00zł;Harry Potter;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Kubek Harry Potter - Hogwarts.</strong></p><p>Niesamowity kubek dla fana magicznego świata HP.</p><p>Bardzo ładne i staranne wykonanie.</p><p>Materiał: ceramika.</p><p>Pojemność: ok. 355 ml.</p><p>Produkt oryginalny, licencjonowany.</p><p><strong>Warto także zerknąć na pozostałe gadżety Harrego Pottera dostępne w naszym geekowym sklepie.</strong></p></div>
;1;Figurka Butcher Rzeźnik Diablo 4 Funko POP! 15 cm;Funko,Funko POP!;119,00zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Funko POP! Diablo IV Butcher nr 1010.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 15 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Magnes Friends Przyjaciele Ramka na zdjęcie;Friends - Przyjaciele,Akcesoria Kuchenne;25,00zł;Friends - Przyjaciele;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Magnes ramka na zdjęcie Friends Przyjaciele.</strong></p><p>Wymiary magnesu: 6,5 x 5 cm.</p><p>Produkt oryginalny, licencjonowany.</p><p>Materiał: PVC. </p><p><strong>Fajny pomysł na prezent dla fana Przyjaciół. Warto zerknąć także na inne gadżety z Przyjaciół dostępne w naszym geekowym sklepie.</strong></p></div>
;1;Pierścień Green Lantern Replika DC Comics Noble Collection;Noble Collection,DC Comics;75,00zł;Noble Collection;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Replika Pierścień Green Lantern DC Comics.</strong></p><p>Od znanego i szanowanego producenta, lidera rynku replik filmowych - <strong>Noble Collection. </strong></p><p>Rozmiar uniwersalny.</p><p>Wykonany z materiałów niemetalowych.</p><p>Po włączeniu pierścień świeci.</p><p><strong>Warto zerknąć na pozostałe gadżety i repliki dostępne w naszym sklepie.</strong></p><div id="spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2" style="display: none;"> </div></div>
;1;Figurka Toy Story Bitty POP! Funko 4-pack Zurg Buzz;Funko,Disney;49,00zł;Funko;24 godziny;Ostatnia sztuka!;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Mini figurki Funko POP! Bitty Toy Story 4-pack Zurg.</span></strong></p><p>W zestawie znajdują się 4 figurki.</p><p><span style="font-size: small;">Wymiary: ok. 3,2 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany, fabrycznie zafoliowany i zamknięty.</span></p><p><span style="font-size: small;"><strong>Sprawdź także pozostałe figurki Funko dostępne w sklepie GeekUP!.</strong></span></p></div>
;1;Figurka Toy Story Bitty POP! Funko 4-pack Forky Woody;Funko,Disney;49,00zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Mini figurki Funko POP! Bitty Toy Story 4-pack Forky.</span></strong></p><p>W zestawie znajdują się 4 figurki.</p><p><span style="font-size: small;">Wymiary: ok. 3,2 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany, fabrycznie zafoliowany i zamknięty.</span></p><p><span style="font-size: small;"><strong>Sprawdź także pozostałe figurki Funko dostępne w sklepie GeekUP!.</strong></span></p></div>
;1;Brelok Pochita Chainsaw Man Funko POP!;Funko,Funko POP!;35,00zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Brelok Figurka Pochita Funko POP! Chainsaw Man.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Wymiary: ok. 4 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Funko Soda Frost Giant Loki Marvel 9 cm;Funko,Marvel;45,00zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Funko z serii Soda Marvel Frost Giant Loki.</span></strong></p><p><strong><span style="font-size: small;">Seria Soda od Funko to figurka zapakowana w metalową puszkę. </span></strong></p><p><strong><span style="font-size: small;">W tym modelu jest możliwość trafienia figurki CHASE.</span></strong></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany, fabrycznie zafoliowany i zamknięty.</span></p><p><span style="font-size: small;"><strong>Sprawdź także pozostałe figurki Funko dostępne w sklepie GeekUP!</strong></span></p></div>
;1;Figurka Sprigatito Funko POP Pokemon;Funko,Pokemon;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Sprigatito Funko POP Pokemon.</strong></p><p><strong><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></strong></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Psyduck Funko POP Pokemon;Funko,Pokemon;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Psyduck Funko POP Pokemon.</strong></p><p><strong><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></strong></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Rattata Funko POP Pokemon;Funko,Pokemon;55,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Rattata Funko POP Pokemon.</span></strong></p><p><strong><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></strong></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Piplup Funko POP Pokemon;Funko,Pokemon;55,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Piplup Funko POP Pokemon.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Pidgeotto Funko POP Pokemon;Funko,Pokemon;49,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Pidgeotto Funko POP Pokemon.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Horsea Funko POP Pokemon;Funko,Pokemon;49,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Horsea Funko POP Pokemon.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Caterpie Funko POP Pokemon;Funko,Pokemon;49,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Caterpie Funko POP Pokemon.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Wondla Funko POP! Rovender Kitt;Funko,Inne Filmy i Seriale;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Wondla Funko POP! Rovender Kitt.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 10 cm.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</p></div>
;1;Figurka Darius Garland Funko POP! NBA Cavs 181;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Darius Garland Funko POP! NBA Cavs 181.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 10 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span> </p><p><span style="font-size: small;"><strong>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</strong></span></p><div id="spoon-plugin-kncgbdglledmjmpnikebkagnchfdehbm-2" style="display: none;"> </div></div>
;1;Figurka Sister Sage Funko POP! The Boys;Funko,Inne Filmy i Seriale;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Sister Sage Funko POP! The Boys.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 10 cm.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</p></div>
;1;Figurka Batman Soaring Funko POP! Deluxe 15 cm;Funko,DC Comics;175,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Batman Soaring Funko POP! Deluxe 15 cm.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 15 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p><p><span style="font-size: small;">Z uwagi na wielkość figurki opakowanie może nie być w idealnym stanie.</span></p></div>
;1;Figurka Firecracker Funko POP! The Boys;Funko,Inne Filmy i Seriale;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Firecracker Funko POP! The Boys.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 10 cm.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</p></div>
;1;Figurka Frenchie Funko POP! The Boys;Funko,Inne Filmy i Seriale;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Frenchie Funko POP! The Boys.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 10 cm.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym sklepie.</p></div>
;1;Maskotka Shrek Funko Puszak Shrek 18 cm;Funko,Inne Filmy i Seriale;89,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Maskotka Shrek Funko Puszak Shrek 18 cm.</strong></p><p><strong>Oryginalny produkt na licencji.</strong></p><p>Pluszak miły i miękki w dotyku.</p><p>Wymiary: 18 cm.</p></div>
;1;Figurka CHASE Chainsaw Man Funko POP Anime 1677;Funko,Limited Edition (Exclusive);135,00zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka CHASE Limited Edition Chainsaw Man Funko POP! nr 1677.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Chainsaw Man Funko POP Anime 1677;Funko,Funko POP!;64,99zł;Funko;24 godziny;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Chainsaw Man Funko POP! nr 1677.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Aquaman and the Lost Kingdom DC Multiverse Black Manta 18 cm;McFarlane Toys,Batman;75,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Aquaman and the Lost Kingdom DC Multiverse Black Manta 18 cm.</strong></p><p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p><p>Możliwość ustawienia figurki w różnych pozycjach.</p><p>Wymiary: ok. 18 cm.</p><p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka Aquaman and the Lost Kingdom DC Multiverse King Kordax 18 cm;McFarlane Toys,Batman;75,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Aquaman and the Lost Kingdom DC Multiverse King Kordax.</strong></p><p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p><p>Możliwość ustawienia figurki w różnych pozycjach.</p><p>Wymiary: ok. 18 cm.</p><p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka Warhammer 40k Ork Big Mek McFarlane Toys 30 cm;McFarlane Toys,Inne Gry;65,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Warhammer 40k Ork Big Mek McFarlane Toys 30 cm.</strong></p><p><strong>Wymiary figurki: ok. 30 cm</strong></p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka DC Black Adam Atom Smasher 18 cm;McFarlane Toys,Batman;65,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka DC Black Adam Atom Smasher 18 cm.</strong></p><p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p><p>Możliwość ustawienia figurki w różnych pozycjach.</p><p>Wymiary: ok. 18 cm.</p><p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka McFarlane Toys DC Retro Batman 66 Lord Death Man;McFarlane Toys,Batman;59,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka McFarlane Toys DC Retro Batman 66 Lord Death Man (Comic) 15 cm.</strong></p><p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p><p>Możliwość ustawienia figurki w różnych pozycjach.</p><p>Wymiary: ok. 15 cm.</p><p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka DC The Flash Movie Exclusive (Gold Label) 30 cm;McFarlane Toys,DC Comics;65,00zł;McFarlane Toys;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka DC The Flash Movie Exclusive (Gold Label) 30 cm.</strong></p><p><strong>Wymiary figurki: ok. 30 cm</strong></p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>
;1;Figurka LeBron Funko POP! NBA Lakers;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka LeBron Funko POP! NBA Lakers.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 9 cm.</p><p>Produkt oryginalny, licencjonowany.</p></div>
;1;Figurka Hagrid w Garniturze Funko POP! 15 cm;Funko,Figurki;109,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Hagrid w Garniturze Funko POP! 15 cm.</strong></p><p>Całość w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Wymiary: 15 cm.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p><p> </p></div>
;1;Figurka Charizard Funko POP Pokemon Jumbo 25 cm;Funko,Pokemon;189,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Charizard Funko POP Pokemon Jumbo 25 cm.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 25 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p><p><span style="font-size: small;">Z uwagi na wielkość figurki opakowanie może nie być w idealnym stanie.</span></p></div>
;1;Figurka Tony Soprano Funko POP The Sopranos;Funko,Inne Filmy i Seriale;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Tony Soprano Funko POP The Sopranos.</strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 9 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Damian Lillard Funko POP! NBA;Funko,Gadżety koszykarskie;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Damian Lillard Funko POP! NBA.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Wymiary: ok. 9 cm.</p><p>Produkt oryginalny, licencjonowany.</p></div>
;1;Figurka Naruto Funko POP! Kakashi vs Obito 15 cm;Funko,Funko POP!;199,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Naruto Funko POP! Kakashi vs Obito 15 cm.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p><p><span style="font-size: small;">Z uwagi na wielkość produkt, opakowanie może nie być w idealnym stanie (samo Funko niestety tego nie gwarantuje).</span></p></div>
;1;Figurka Morticia Addams in Chair Funko POP! 15 cm;Funko,Inne Filmy i Seriale;179,00zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong><span style="font-size: small;">Figurka Morticia Addams in Chair Funko POP!.</span></strong></p><p><span style="font-size: small;">Urocza figurka wykonana jest z winylu.</span></p><p><span style="font-size: small;">Wymiary: ok. 15 cm.</span></p><p><span style="font-size: small;">Całość w oryginalnym opakowaniu.</span></p><p><span style="font-size: small;">Produkt oryginalny, licencjonowany.</span></p></div>
;1;Figurka Stranger Things Funko POP! Vecna Transformation;Funko,Stranger Things;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Stranger Things Funko POP! Vecna Transformation.</strong></p><p>Całość w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p><p>Z uwagi na wielkość figurki, opakowanie może nie być w idealnym stanie.</p><p>Wymiary: 9 cm.</p><p> </p></div>
;1;Figurka Stranger Things Funko POP Chrissy Floating;Funko,Stranger Things;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka Stranger Things Funko POP Chrissy Floating.</strong></p><p>Całość w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Sprawdź także pozostałe figurki Funko POP! dostępne w naszym geekowym sklepie.</p><p>Z uwagi na wielkość figurki, opakowanie może nie być w idealnym stanie.</p><p>Wymiary: 9 cm.</p><p> </p></div>
;1;Figurka SpongeBob Kanciastoporty Funko POP! Patrick Muscles;Funko,Inne Bajki, Anime, Komiksy;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka SpongeBob Kanciastoporty Funko POP! Patrick Muscles.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Całość w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Wymiary: ok. 9 cm.</p></div>
;1;Figurka SpongeBob Kanciastoporty Funko POP! Guitar;Funko,Inne Bajki, Anime, Komiksy;69,99zł;Funko;4-7 dni;Produkt dostępny;<div class="resetcss" itemprop="description"><p><strong>Figurka SpongeBob Kanciastoporty Funko POP! Guitar.</strong></p><p>Urocza figurka wykonana jest z winylu.</p><p>Całość w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Wymiary: ok. 9 cm.</p></div>
